commit	strategy	model_name	n_free_params	n_subjects	n_opt_steps	lr	noise_sigma	spectral_loss	free_energy	theta_map	wall_time	status
f5d1783	default	liley	6	2	200	0.08	0.0002	432.9258117675781	-442.5824392421827	[0.06882740557193756, 5.813026859868842e-07, 0.614845335483551, -2.171062469482422, -2.1106986878294265e-06, -1.3314083844306879e-06]	53.46130893402733	ok
f5d1783	default	liley	6	2	200	0.08	0.0002	432.9571228027344	-442.61375027733897	[0.06882987916469574, 5.812371455249377e-07, 0.6148484349250793, -2.1710853576660156, -2.110386958520394e-06, -1.3313955378180253e-06]	53.37143085501157	ok
f5d1783	default	cmc	6	2	200	0.08	0.0002	21.167287826538086	-30.823915301142687	[-1.001430630683899, -1.0012686252593994, 8.375698598683812e-06, -0.5369294285774231, 7.248574547702447e-06, -1.396661559738277e-06]	43.091557056002785	ok
f5d1783	default	cmc	6	2	200	0.08	0.0002	21.169239044189453	-30.825866518794054	[-1.0014692544937134, -1.0013070106506348, 8.379564860661048e-06, -0.5368902683258057, 7.23801895219367e-06, -1.396657467012119e-06]	42.889299071975984	ok
f5d1783	default	rrw	6	2	200	0.08	0.0002	2283.9970703125	-2293.6536977871046	[0.0, 8.088006870821118e-05, -0.0002492007042746991, -1.0718922567320988e-06, -3.0139071895973757e-05, 2.8083431720733643]	44.46951997600263	ok
f5d1783	default	rrw	6	2	200	0.08	0.0002	2396.380859375	-2406.0374868496046	[0.0, 1.4502613794320496e-06, -5.094058224131004e-07, 7.275496045622276e-07, -8.98885446076747e-07, -2.000852584838867]	44.36593318899395	ok
f5d1783	default	cbei	6	2	200	0.08	0.0002	959.53076171875	-969.1873891933546	[0.0, -0.16765397787094116, -3.8012135519238655e-06, 5.362207412719727, -1.7091012001037598, -2.744295120239258]	43.293435510015115	ok
f5d1783	default	cbei	6	2	200	0.08	0.0002	nan	nan	[nan, nan, nan, nan, nan, nan]	43.42959787801374	ok
f5d1783	all4_large_params_tight_prior_cosine_200steps	ALL	0	2	0	0.0	0.0	nan	-inf	[]	0.0	ok
f5d1783	default	liley	6	2	200	0.08	0.0002	432.9258117675781	-442.5824392421827	[0.06882740557193756, 5.813026859868842e-07, 0.614845335483551, -2.171062469482422, -2.1106986878294265e-06, -1.3314083844306879e-06]	53.42790934396908	ok
f5d1783	default	liley	6	2	200	0.08	0.0002	432.9571228027344	-442.61375027733897	[0.06882987916469574, 5.812371455249377e-07, 0.6148484349250793, -2.1710853576660156, -2.110386958520394e-06, -1.3313955378180253e-06]	53.37654422502965	ok
f5d1783	default	cmc	6	2	200	0.08	0.0002	21.167287826538086	-30.823915301142687	[-1.001430630683899, -1.0012686252593994, 8.375698598683812e-06, -0.5369294285774231, 7.248574547702447e-06, -1.396661559738277e-06]	42.95023668900831	ok
f5d1783	default	cmc	6	2	200	0.08	0.0002	21.169239044189453	-30.825866518794054	[-1.0014692544937134, -1.0013070106506348, 8.379564860661048e-06, -0.5368902683258057, 7.23801895219367e-06, -1.396657467012119e-06]	43.007746596005745	ok
f5d1783	default	rrw	6	2	200	0.08	0.0002	2283.9970703125	-2293.6536977871046	[0.0, 8.088006870821118e-05, -0.0002492007042746991, -1.0718922567320988e-06, -3.0139071895973757e-05, 2.8083431720733643]	44.47052034601802	ok
f5d1783	default	rrw	6	2	200	0.08	0.0002	2396.380859375	-2406.0374868496046	[0.0, 1.4502613794320496e-06, -5.094058224131004e-07, 7.275496045622276e-07, -8.98885446076747e-07, -2.000852584838867]	44.297358493029606	ok
f5d1783	default	cbei	6	2	200	0.08	0.0002	959.53076171875	-969.1873891933546	[0.0, -0.16765397787094116, -3.8012135519238655e-06, 5.362207412719727, -1.7091012001037598, -2.744295120239258]	43.36081752303289	ok
f5d1783	default	cbei	6	2	200	0.08	0.0002	nan	nan	[nan, nan, nan, nan, nan, nan]	43.31177193898475	ok
f5d1783	all4_large_params_tight_prior_cosine_200steps	ALL	0	2	0	0.0	0.0	nan	-inf	[]	0.0	ok
f5d1783	all4_multistart_best_of_2_warmup_130steps	liley	4	2	130	0.07	0.0003	487.3746643066406	-493.81241595637704	[0.5689222812652588, -0.00218848860822618, 0.6189742684364319, -0.0001636200031498447]	33.015510763973	ok
f5d1783	all4_multistart_best_of_2_warmup_130steps	liley	4	2	130	0.07	0.0003	487.4126892089844	-493.8504408587208	[0.5689289569854736, -0.0021877845283597708, 0.6189740300178528, -0.00015870250354055315]	32.71030337002594	ok
f5d1783	all4_multistart_best_of_2_warmup_130steps	cmc	4	2	130	0.07	0.0003	17.413576126098633	-23.851327775835035	[-1.1427792310714722, -1.1426326036453247, 0.0003063705225940794, -0.19250966608524323]	28.508063981018495	ok
f5d1783	all4_multistart_best_of_2_warmup_130steps	cmc	4	2	130	0.07	0.0003	17.381576538085938	-23.81932818782234	[-1.1565364599227905, -1.1563853025436401, -0.00010517106420593336, -0.15733234584331512]	28.52397594501963	ok
f5d1783	all4_multistart_best_of_2_warmup_130steps	rrw	4	2	130	0.07	0.0003	2249.522705078125	-2255.9604567278616	[0.0, 0.0013635011855512857, -0.0017316582379862666, 3.1136634349823]	24.037458428996615	ok
f5d1783	all4_multistart_best_of_2_warmup_130steps	rrw	4	2	130	0.07	0.0003	2327.53515625	-2333.9729078997366	[0.0, 0.00042651855619624257, 0.00019919039914384484, -2.897440195083618]	24.099254541972186	ok
f5d1783	all4_multistart_best_of_2_warmup_130steps	cbei	4	2	130	0.07	0.0003	1884.718994140625	-1891.1567457903614	[0.0, -0.1967378407716751, 0.0038568847812712193, -0.5108367800712585]	29.717367103963625	ok
f5d1783	all4_multistart_best_of_2_warmup_130steps	cbei	4	2	130	0.07	0.0003	1889.9931640625	-1896.4309157122364	[0.0, -0.13268595933914185, 0.004614417441189289, -0.4745834767818451]	29.73967122094473	ok
f5d1783	all4_multistart_best_of_2_warmup_130steps	ALL	0	2	0	0.0	0.0	1170.1690657138824	-inf	[]	0.0	ok
f5d1783	default	liley	4	2	160	0.15	0.0001	44.66941833496094	-51.107169984697336	[11.06178092956543, -1.4512858797388617e-05, 1.1842248439788818, 3.5594730434240773e-06]	38.02196001302218	ok
f5d1783	default	liley	4	2	160	0.15	0.0001	44.67351150512695	-51.11126315486335	[11.061929702758789, -1.4512400412058923e-05, 1.1841657161712646, 3.5595101053331746e-06]	37.84609178296523	ok
f5d1783	default	cmc	4	2	160	0.15	0.0001	17.28464698791504	-23.72239863765144	[-0.9084447026252747, -0.9084504842758179, -0.7785290479660034, -4.495393113757018e-06]	32.60600736999186	ok
f5d1783	default	cmc	4	2	160	0.15	0.0001	17.257539749145508	-23.69529139888191	[-0.9215764999389648, -0.9215721487998962, -0.7466078996658325, -4.492339940043166e-06]	32.54607698996551	ok
f5d1783	default	rrw	4	2	160	0.15	0.0001	2465.3583984375	-2471.7961500872366	[0.0, 1.1963152246607933e-06, -0.00025866334908641875, 1.7960495824809186e-05]	33.097472756984644	ok
f5d1783	default	rrw	4	2	160	0.15	0.0001	2606.53466796875	-2612.9724196184866	[0.0, -8.405956577917095e-06, 0.0008712798007763922, -1.4925422874512151e-05]	33.017603740037885	ok
f5d1783	default	cbei	4	2	160	0.15	0.0001	nan	nan	[nan, nan, nan, nan]	34.10505709896097	ok
f5d1783	default	cbei	4	2	160	0.15	0.0001	nan	nan	[nan, nan, nan, nan]	34.04509858798701	ok
f5d1783	all4_high_lr_strong_clip_cosine_160steps	ALL	0	2	0	0.0	0.0	nan	-inf	[]	0.0	ok
f5d1783	default	liley	4	2	250	0.02	5e-05	59.4737548828125	-65.9115065325489	[0.0270113255828619, 7.3270385314572195e-09, 0.4226115942001343, -4.5223798751831055]	51.37169946200447	ok
f5d1783	default	liley	4	2	250	0.02	5e-05	59.477962493896484	-65.91571414363288	[0.02701299451291561, 7.329806095413005e-09, 0.42263263463974, -4.522401332855225]	51.9470041859895	ok
f5d1783	default	cmc	4	2	250	0.02	5e-05	17.230072021484375	-23.667823671220777	[-1.2141391038894653, -1.214020013809204, 4.134296250413172e-05, 3.634879249148071e-05]	41.66608925902983	ok
f5d1783	default	cmc	4	2	250	0.02	5e-05	17.231904983520508	-23.66965663325691	[-1.214148759841919, -1.2140287160873413, 4.121589154237881e-05, 3.621852374635637e-05]	41.50607189297443	ok
f5d1783	default	rrw	4	2	250	0.02	5e-05	2507.930419921875	-2514.3681715716116	[0.0, 3.481128942439682e-06, -0.00044271713704802096, -0.00017376869800500572]	47.80439013498835	ok
f5d1783	all4models_broad_params_cosine_120steps	liley	4	2	120	0.04	0.0003	47.204742431640625	-53.64249408137702	[0.043391115963459015, -6.356946414598497e-06, 2.8385446057654917e-05, 2.4200000762939453]	39.263683195982594	ok
f5d1783	all4models_broad_params_cosine_120steps	liley	4	2	120	0.04	0.0003	47.2110481262207	-53.6487997759571	[0.04339328035712242, -6.358948212437099e-06, 2.838542241079267e-05, 2.4200000762939453]	51.20443421602249	ok
f5d1783	all4models_broad_params_cosine_120steps	cmc	4	2	120	0.04	0.0003	16.778345108032227	-23.21609675776863	[-1.2154427766799927, -1.215425968170166, 1.1392026863177307e-05, -3.0409257306018844e-05]	39.93845303897979	ok
f5d1783	all4models_broad_params_cosine_120steps	cmc	4	2	120	0.04	0.0003	16.778583526611328	-23.21633517634773	[-1.2154487371444702, -1.2154310941696167, 1.1378328053979203e-05, -3.040924457309302e-05]	41.66079994500615	ok
f5d1783	all4models_broad_params_cosine_120steps	rrw	4	2	120	0.04	0.0003	2351.81298828125	-2358.2507399309866	[0.0, -2.9359891414060257e-05, -0.00011575634562177584, -2.280781245644903e-06]	21.171799977018964	ok
f5d1783	all4models_broad_params_cosine_120steps	rrw	4	2	120	0.04	0.0003	2396.2802734375	-2402.7180250872366	[0.0, 2.9427917979774065e-05, 0.0002702184719964862, -2.116899395332439e-06]	21.15929087495897	ok
f5d1783	all4models_broad_params_cosine_120steps	cbei	4	2	120	0.04	0.0003	1884.6778564453125	-1891.1156080950489	[0.0, -0.26596951484680176, 0.0027625232469290495, -0.5128669142723083]	28.104749237012584	ok
f5d1783	all4models_broad_params_cosine_120steps	cbei	4	2	120	0.04	0.0003	1889.9979248046875	-1896.4356764544239	[0.0, -0.18714012205600739, 0.0028653964400291443, -0.476394385099411]	28.01334111095639	ok
f5d1783	all4models_broad_params_cosine_120steps	ALL	0	2	0	0.0	0.0	1081.3427202701569	-inf	[]	0.0	ok
f5d1783	all4models_5params_warmup_lowNoise	liley	5	2	100	0.06	0.0001	59.60832214355469	-67.65551170572519	[0.03030293807387352, -0.00019733491353690624, -0.003284369595348835, 0.35356423258781433, -4.647364616394043]	28.70465086499462	ok
f5d1783	all4models_5params_warmup_lowNoise	liley	5	2	100	0.06	0.0001	59.61684036254883	-67.66402992471933	[0.03030647337436676, -0.00019734003581106663, -0.00328681617975235, 0.35352399945259094, -4.6474504470825195]	28.500631732982583	ok
f5d1783	all4models_5params_warmup_lowNoise	cmc	5	2	100	0.06	0.0001	17.75555419921875	-25.80274376138925	[-0.9831175804138184, -0.9830608367919922, -0.0033094706013798714, -0.5920004844665527, 0.0013665661681443453]	25.30890158400871	ok
f5d1783	all4models_5params_warmup_lowNoise	cmc	5	2	100	0.06	0.0001	17.73312759399414	-25.780317156164642	[-0.9939612150192261, -0.9938972592353821, -0.0034509252291172743, -0.569776713848114, 0.0016887071542441845]	25.19452431303216	ok
f5d1783	all4models_5params_warmup_lowNoise	rrw	5	2	100	0.06	0.0001	1993.9102783203125	-2001.957467882483	[0.0, 5.429996490478516, 0.0032891498412936926, -0.2926754951477051, 0.00024070925428532064]	22.721071424952243	ok
f5d1783	all4models_5params_warmup_lowNoise	rrw	5	2	100	0.06	0.0001	2529.976806640625	-2538.0239962027954	[0.0, -3.0824179649353027, -0.00055489013902843, 0.0015572799602523446, -0.0001836023002397269]	22.741835459019057	ok
f5d1783	all4models_5params_warmup_lowNoise	cbei	5	2	100	0.06	0.0001	1897.9442138671875	-1905.991403429358	[0.0, -0.17361971735954285, 0.0025943093933165073, -0.5024576187133789, 0.07540509104728699]	28.224029127974063	ok
f5d1783	all4models_5params_warmup_lowNoise	cbei	5	2	100	0.06	0.0001	1900.1763916015625	-1908.223581163733	[0.0, -0.15141397714614868, 0.0004115260671824217, -0.4881918728351593, 0.11310112476348877]	28.170036042982247	ok
f5d1783	all4models_5params_warmup_lowNoise	ALL	0	2	0	0.0	0.0	1059.5901918411255	-inf	[]	0.0	ok
f5d1783	all4models_highLR_aggressive_clip	liley	4	2	80	0.1	0.0005	545.2568969726562	-551.6946486223926	[0.2941500246524811, -0.00040085724322125316, 0.00010773551184684038, -6.623018998652697e-05]	20.987554817053024	ok
f5d1783	all4models_highLR_aggressive_clip	liley	4	2	80	0.1	0.0005	545.3282470703125	-551.7659987200489	[0.29413166642189026, -0.0004007563111372292, 0.00010773434769362211, -6.623030640184879e-05]	20.938256069959607	ok
f5d1783	all4models_highLR_aggressive_clip	cmc	4	2	80	0.1	0.0005	18.056617736816406	-24.49436938655281	[-1.2105094194412231, -1.2102890014648438, -2.7478905394673347e-05, 0.0016485380474478006]	17.68049570400035	ok
f5d1783	all4models_highLR_aggressive_clip	cmc	4	2	80	0.1	0.0005	18.05963134765625	-24.497382997392652	[-1.2142012119293213, -1.2140018939971924, -2.6988796889781952e-05, 0.001566144172102213]	17.6677400280023	ok
f5d1783	all4models_highLR_aggressive_clip	rrw	4	2	80	0.1	0.0005	2263.72021484375	-2270.1579664934866	[0.0, 3.0509429052472115e-05, 2.2033927962183952e-06, 0.0008943637367337942]	15.43912952404935	ok
f5d1783	all4models_highLR_aggressive_clip	rrw	4	2	80	0.1	0.0005	2286.625244140625	-2293.0629957903616	[0.0, -7.073808228597045e-05, -0.000851593678817153, -0.001042344607412815]	15.290438111987896	ok
f5d1783	all4models_highLR_aggressive_clip	cbei	4	2	80	0.1	0.0005	1836.6851806640625	-1843.1229323137989	[0.0, 0.004773179534822702, -1.146597146987915, -2.6134562492370605]	19.59160799300298	ok
f5d1783	all4models_highLR_aggressive_clip	cbei	4	2	80	0.1	0.0005	1838.0782470703125	-1844.5159987200489	[0.0, 0.030808575451374054, -1.52799391746521, -2.602932929992676]	19.572218242974486	ok
f5d1783	all4models_highLR_aggressive_clip	ALL	0	2	0	0.0	0.0	1168.976284980774	-inf	[]	0.0	ok
f5d1783	all4models_minimal_2params_cosine_150steps	liley	2	2	150	0.05	0.0002	504.5057373046875	-507.7246131295557	[5.017014026641846, -2.745351412158925e-05]	31.032259621017147	ok
f5d1783	all4models_minimal_2params_cosine_150steps	liley	2	2	150	0.05	0.0002	504.5540466308594	-507.77292245572755	[5.01701545715332, -2.7448859327705577e-05]	30.960420029005036	ok
f5d1783	all4models_minimal_2params_cosine_150steps	cmc	2	2	150	0.05	0.0002	16.409086227416992	-19.62796205228519	[-1.2156553268432617, -1.2156331539154053]	24.148603281995747	ok
f5d1783	all4models_minimal_2params_cosine_150steps	cmc	2	2	150	0.05	0.0002	16.409076690673828	-19.627952515542027	[-1.2156544923782349, -1.2156318426132202]	24.135633722995408	ok
f5d1783	all4models_minimal_2params_cosine_150steps	rrw	2	2	150	0.05	0.0002	2402.73974609375	-2405.958621918618	[0.0, -7.44064482205431e-06]	21.3435049210093	ok
f5d1783	all4models_minimal_2params_cosine_150steps	rrw	2	2	150	0.05	0.0002	2472.4072265625	-2475.626102387368	[0.0, 6.086237135605188e-06]	21.41215072904015	ok
f5d1783	all4models_minimal_2params_cosine_150steps	cbei	2	2	150	0.05	0.0002	1907.6123046875	-1910.8311805123683	[0.0, -0.05610965937376022]	28.536220342037268	ok
f5d1783	all4models_minimal_2params_cosine_150steps	cbei	2	2	150	0.05	0.0002	1909.8802490234375	-1913.0991248483058	[0.0, -0.011216600425541401]	28.610172062006313	ok
f5d1783	all4models_minimal_2params_cosine_150steps	ALL	0	2	0	0.0	0.0	1216.8146841526031	-inf	[]	0.0	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	liley	2	2	300	0.02	0.001	542.2366943359375	-545.4555701608057	[0.6340239644050598, 1.5580856604913151e-09]	48.55864116799785	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	liley	2	2	300	0.02	0.001	542.3493041992188	-545.5681800240869	[0.6336422562599182, 1.5582033441319254e-09]	48.74461227096617	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	cmc	2	2	300	0.02	0.001	18.693458557128906	-21.912334381997105	[-2.422353744506836, 1.3416113688435871e-05]	43.12894831295125	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	cmc	2	2	300	0.02	0.001	18.699356079101562	-21.91823190396976	[-2.4224331378936768, 1.3432315427053254e-05]	43.32643619598821	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	rrw	2	2	300	0.02	0.001	2081.099853515625	-2084.318729340493	[1.6661058452882571e-06, -2.9271901439642534e-05]	42.027743768994696	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	rrw	2	2	300	0.02	0.001	2088.5888671875	-2091.807743012368	[-1.151188826042926e-06, 4.954240648658015e-05]	42.11586821998935	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	cbei	2	2	300	0.02	0.001	1792.3363037109375	-1795.5551795358058	[-0.04784997180104256, 0.0003712688048835844]	51.91780493297847	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	cbei	2	2	300	0.02	0.001	1793.1298828125	-1796.3487586373683	[0.04773307591676712, 0.0003244839026592672]	51.96114634501282	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	liley	4	2	250	0.04	0.0005	36.413414001464844	-42.85116565120124	[-4.717228889465332, -0.00026786292437464, 0.49718889594078064, -3.060211658477783]	58.834696000034455	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	liley	4	2	250	0.04	0.0005	36.42449951171875	-42.86225116145515	[-4.717426300048828, 0.00016951560974121094, 0.4971942603588104, -3.060349702835083]	58.690912752994336	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	cmc	4	2	250	0.04	0.0005	17.183645248413086	-23.621396898149488	[-0.6605519652366638, 0.0008343369700014591, -1.9158027172088623, 0.00043858890421688557]	47.76012669899501	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	cmc	4	2	250	0.04	0.0005	17.186477661132812	-23.624229310869215	[-0.6606134176254272, -0.0007379594026133418, -1.9158717393875122, 0.0016773883253335953]	47.83904724300373	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	rrw	4	2	250	0.04	0.0005	2195.062255859375	-2201.5000075091116	[-0.0001467059482820332, 0.0005001790123060346, 2.988180637359619, 0.0029939142987132072]	51.218430540000554	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	rrw	4	2	250	0.04	0.0005	2225.927978515625	-2232.3657301653616	[-6.799614493502304e-05, -0.0017141217831522226, -3.878844976425171, -5.037683877162635e-06]	51.22795309801586	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	cbei	4	2	250	0.04	0.0005	1861.698974609375	-1868.1367262591114	[-0.5394483208656311, 0.22628504037857056, 0.5782990455627441, -0.3106328845024109]	60.26303655002266	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	cbei	4	2	250	0.04	0.0005	1868.093994140625	-1874.5317457903614	[-0.4876617193222046, 0.5554676055908203, 0.4874310791492462, -0.5219454765319824]	60.40413780498784	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	liley	2	2	300	0.02	0.001	542.2366943359375	-545.4555701608057	[0.6340239644050598, 1.5580856604913151e-09]	49.177306220983155	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	liley	2	2	300	0.02	0.001	542.3493041992188	-545.5681800240869	[0.6336422562599182, 1.5582033441319254e-09]	48.92274442798225	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	cmc	2	2	300	0.02	0.001	18.693458557128906	-21.912334381997105	[-2.422353744506836, 1.3416113688435871e-05]	43.279121909989044	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	cmc	2	2	300	0.02	0.001	18.699356079101562	-21.91823190396976	[-2.4224331378936768, 1.3432315427053254e-05]	43.394744989986066	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	rrw	2	2	300	0.02	0.001	2081.099853515625	-2084.318729340493	[1.6661058452882571e-06, -2.9271901439642534e-05]	42.02923962898785	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	rrw	2	2	300	0.02	0.001	2088.5888671875	-2091.807743012368	[-1.151188826042926e-06, 4.954240648658015e-05]	42.085277268022764	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	cbei	2	2	300	0.02	0.001	1792.3363037109375	-1795.5551795358058	[-0.04784997180104256, 0.0003712688048835844]	51.92396047397051	ok
f5d1783	targeted_param_exploration_2params_gain_cosine	cbei	2	2	300	0.02	0.001	1793.1298828125	-1796.3487586373683	[0.04773307591676712, 0.0003244839026592672]	52.12609443604015	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	liley	4	2	250	0.04	0.0005	36.413414001464844	-42.85116565120124	[-4.717228889465332, -0.00026786292437464, 0.49718889594078064, -3.060211658477783]	58.69870917702792	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	liley	4	2	250	0.04	0.0005	36.42449951171875	-42.86225116145515	[-4.717426300048828, 0.00016951560974121094, 0.4971942603588104, -3.060349702835083]	58.55992463196162	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	cmc	4	2	250	0.04	0.0005	17.183645248413086	-23.621396898149488	[-0.6605519652366638, 0.0008343369700014591, -1.9158027172088623, 0.00043858890421688557]	47.9003522900166	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	cmc	4	2	250	0.04	0.0005	17.186477661132812	-23.624229310869215	[-0.6606134176254272, -0.0007379594026133418, -1.9158717393875122, 0.0016773883253335953]	47.78098787099589	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	rrw	4	2	250	0.04	0.0005	2195.062255859375	-2201.5000075091116	[-0.0001467059482820332, 0.0005001790123060346, 2.988180637359619, 0.0029939142987132072]	51.01050856296206	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	rrw	4	2	250	0.04	0.0005	2225.927978515625	-2232.3657301653616	[-6.799614493502304e-05, -0.0017141217831522226, -3.878844976425171, -5.037683877162635e-06]	51.12066223600414	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	cbei	4	2	250	0.04	0.0005	1861.698974609375	-1868.1367262591114	[-0.5394483208656311, 0.22628504037857056, 0.5782990455627441, -0.3106328845024109]	60.435938210983295	ok
f5d1783	targeted_param_exploration_4params_timeconstants_warmup	cbei	4	2	250	0.04	0.0005	1868.093994140625	-1874.5317457903614	[-0.4876617193222046, 0.5554676055908203, 0.4874310791492462, -0.5219454765319824]	60.41499112197198	ok
f5d1783	targeted_param_exploration_5params_multistart_seed0	liley	5	2	200	0.05	0.0003	16.85586929321289	-24.903058855383392	[0.08832128345966339, 3.5679187249115785e-07, 9.305144317295344e-07, 4.416930675506592, 1.0406360626220703]	45.833753840008285	ok
f5d1783	targeted_param_exploration_5params_multistart_seed0	liley	5	2	200	0.05	0.0003	16.85744285583496	-24.904632418005463	[0.08836688846349716, 3.5673326692631235e-07, 9.305514367952128e-07, 4.416998863220215, 1.0406445264816284]	45.61375342798419	ok
f5d1783	targeted_param_exploration_5params_multistart_seed0	cmc	5	2	200	0.05	0.0003	16.61675453186035	-24.663944094030853	[-1.0490788221359253, -1.0490304231643677, 0.0001994866761378944, -0.4411015808582306, -5.99509633048001e-07]	40.84146550198784	ok
f5d1783	targeted_param_exploration_5params_multistart_seed0	cmc	5	2	200	0.05	0.0003	16.6191349029541	-24.666324465124603	[-1.04920494556427, -1.0491554737091064, 0.0001996617647819221, -0.4408385455608368, -5.993305762785894e-07]	41.03252620995045	ok
f5d1783	targeted_param_exploration_5params_multistart_seed0	rrw	5	2	200	0.05	0.0003	2245.12060546875	-2253.1677950309204	[0.0, 0.003050717059522867, -0.006769981235265732, -0.00025044105132110417, 3.4319345951080322]	43.239232575986534	ok
f5d1783	targeted_param_exploration_5params_multistart_seed0	rrw	5	2	200	0.05	0.0003	2322.79150390625	-2330.8386934684204	[0.0, 9.327064276476449e-07, -3.304075164578535e-07, -7.564460133835382e-07, -3.817612886428833]	43.22802634205436	ok
f5d1783	targeted_param_exploration_5params_multistart_seed0	cbei	5	2	200	0.05	0.0003	1602.8919677734375	-1610.939157335608	[0.0, 3.2208938598632812, -0.02440129779279232, -3.804025411605835, 4.899777412414551]	41.73350511002354	ok
f5d1783	targeted_param_exploration_5params_multistart_seed0	cbei	5	2	200	0.05	0.0003	1590.6514892578125	-1598.698678819983	[0.0, 3.269200563430786, 0.04487522318959236, -3.7753050327301025, 4.871669292449951]	41.5680316099897	ok
f5d1783	targeted_param_exploration_5params_multistart_seed7	liley	5	2	200	0.05	0.0003	16.85586929321289	-24.903058855383392	[0.08832128345966339, 3.5679187249115785e-07, 9.305144317295344e-07, 4.416930675506592, 1.0406360626220703]	46.04992327699438	ok
f5d1783	targeted_param_exploration_5params_multistart_seed7	liley	5	2	200	0.05	0.0003	16.85744285583496	-24.904632418005463	[0.08836688846349716, 3.5673326692631235e-07, 9.305514367952128e-07, 4.416998863220215, 1.0406445264816284]	47.392993159999605	ok
f5d1783	targeted_param_exploration_5params_multistart_seed7	cmc	5	2	200	0.05	0.0003	16.61675453186035	-24.663944094030853	[-1.0490788221359253, -1.0490304231643677, 0.0001994866761378944, -0.4411015808582306, -5.99509633048001e-07]	40.80856444698293	ok
f5d1783	targeted_param_exploration_5params_multistart_seed7	cmc	5	2	200	0.05	0.0003	16.6191349029541	-24.666324465124603	[-1.04920494556427, -1.0491554737091064, 0.0001996617647819221, -0.4408385455608368, -5.993305762785894e-07]	40.9761924649938	ok
19fd4cd	baseline_adam_2params	liley	2	2	100	0.01	0.001	542.2465209960938	-545.4653968209619	[0.5940947532653809, -7.526988338213414e-05]	26.06732875201851	ok
19fd4cd	baseline_adam_2params	liley	2	2	100	0.01	0.001	542.3633422851562	-545.5822181100244	[0.5939122438430786, -7.525258843088523e-05]	25.050977215985768	ok
19fd4cd	baseline_adam_2params	cmc	2	2	100	0.01	0.001	221.53732299804688	-224.75619882291508	[-0.9999992251396179, 6.097866207710467e-05]	17.163277001935057	ok
19fd4cd	baseline_adam_2params	cmc	2	2	100	0.01	0.001	221.5430908203125	-224.7619666451807	[-0.9999992251396179, 6.098035009927116e-05]	17.22746255004313	ok
19fd4cd	baseline_adam_2params	rrw	2	2	100	0.01	0.001	1311.0859375	-1314.3048133248683	[0.9436455965042114, 0.8882981538772583]	19.024856584961526	ok
19fd4cd	baseline_adam_2params	rrw	2	2	100	0.01	0.001	1313.515380859375	-1316.7342566842433	[0.945450484752655, 0.8909938335418701]	19.062310934998095	ok
19fd4cd	baseline_adam_2params	cbei	2	2	100	0.01	0.001	1792.3577880859375	-1795.5766639108058	[0.0, -0.04800288751721382]	22.91043491405435	ok
19fd4cd	baseline_adam_2params	cbei	2	2	100	0.01	0.001	1793.1585693359375	-1796.3774451608058	[0.0, 0.04788154363632202]	22.687514423043467	ok
ed2de53	baseline_adam_2params	liley	2	2	100	0.01	0.001	542.2465209960938	-545.4653968209619	[0.5940947532653809, -7.526988338213414e-05]	26.019761176081374	ok
ed2de53	baseline_adam_2params	liley	2	2	100	0.01	0.001	542.3633422851562	-545.5822181100244	[0.5939122438430786, -7.525258843088523e-05]	25.4525377380196	ok
ed2de53	baseline_adam_2params	cmc	2	2	100	0.01	0.001	221.53732299804688	-224.75619882291508	[-0.9999992251396179, 6.097866207710467e-05]	17.542746810941026	ok
ed2de53	baseline_adam_2params	cmc	2	2	100	0.01	0.001	221.5430908203125	-224.7619666451807	[-0.9999992251396179, 6.098035009927116e-05]	16.932822892908007	ok
